shipment_id,origin_city,destination_city,cargo_type,weight_tons,declared_value_usd,priority_level,planned_duration_hours,status,risk_flag,actual_duration_hours,weather_severity_avg,total_legs,total_distance_km,total_fuel_cost_usd,avg_leg_delay_minutes,dominant_mode,vehicle_avg_maintenance_score
0927b399-e04d-4bdf-a928-ce934fa2e058,Chicago,Dallas,Food,8.55,357262.23,Medium,97,On-Time,1,96,2.458267716535433,2,2801.44,4561.41,49.0,Ship,0.7623456790123457
3ed22b23-0d89-4e62-b17c-31026ee2546f,Chicago,Dallas,Automotive,15.97,159232.64,High,25,Delayed,0,54,2.458267716535433,2,1862.32,5992.41,110.0,Ship,0.7623456790123457
a7c5b5cf-092b-406f-b56a-8403f83350cd,Los Angeles,Dallas,Automotive,21.28,246496.33,Medium,61,Delayed,1,78,2.5638977635782747,4,8242.35,11126.99,88.0,Rail,0.7552486187845303
f9b421df-390f-465f-8585-82da4cd29fe6,New York,Dallas,Food,27.48,104410.73,Low,92,On-Time,1,89,2.5054095826893352,3,6323.120000000001,4308.57,112.0,Truck,0.7637579617834395
45263b0b-2832-4012-9248-d56c1bf0d10c,Los Angeles,Dallas,Food,5.04,220282.78,Low,93,On-Time,0,91,2.5638977635782747,2,3000.64,5706.8,83.0,Ship,0.7623456790123457
2329d72f-106e-41a5-9a3b-04fb3f1088e4,Houston,Miami,Automotive,29.89,185881.69,Medium,51,On-Time,0,50,2.5463258785942493,1,1623.03,708.85,20.0,Ship,0.7623456790123457
af8240c2-2db6-41d5-a8d6-59d4c23e2450,Houston,Seattle,Electronics,29.94,222620.02,Low,38,On-Time,1,38,2.5463258785942493,2,4296.98,5062.33,5.5,Rail,0.7552486187845303
b164d991-aa96-40ad-9fb2-9e99c03a62ec,Chicago,Seattle,Retail,20.56,238198.68,Medium,52,Delayed,0,78,2.458267716535433,2,4132.889999999999,3894.81,109.5,Rail,0.7552486187845303
3ce1710d-2e08-401c-8b3a-051c508e94d0,New York,Dallas,Electronics,17.02,55226.43,High,53,On-Time,0,49,2.5054095826893352,4,6463.65,11404.59,88.25,Rail,0.7552486187845303
3d8b4d04-f5ee-465b-9ca7-467a6edf4c8d,New York,Atlanta,Retail,34.48,55750.49,Medium,67,Delayed,0,83,2.5054095826893352,4,6632.98,5695.03,139.5,Truck,0.7637579617834395
e3a53210-9111-4348-8e08-c88893a97112,Houston,Dallas,Food,32.46,137699.19,High,118,On-Time,0,114,2.5463258785942493,1,1327.38,3638.15,162.0,Truck,0.7637579617834395
596b870f-4a94-49d8-b41b-567fd3e62b20,Los Angeles,Miami,Electronics,39.41,66721.59,Low,118,On-Time,1,114,2.5638977635782747,2,3779.81,4708.09,39.0,Rail,0.7552486187845303
0876ba66-f332-421a-b376-7c29cee5df6a,Chicago,Atlanta,Food,18.02,133864.31,High,58,On-Time,0,58,2.458267716535433,4,5678.1900000000005,7691.88,58.5,Ship,0.7623456790123457
53b0690a-9af6-4ab0-8fe4-9cd2d85f4a8f,Los Angeles,Miami,Automotive,36.74,22026.55,High,49,Delayed,0,55,2.5638977635782747,4,6172.389999999999,10225.73,95.5,Rail,0.7552486187845303
2270d29f-b607-4dc3-8c1a-c4269a44667e,Los Angeles,Atlanta,Automotive,8.06,181862.31,Low,96,On-Time,1,92,2.5638977635782747,2,3932.7,7738.5599999999995,73.5,Ship,0.7623456790123457
48d0322a-0532-4e84-92ad-2baf8944c985,Los Angeles,Atlanta,Electronics,19.4,114571.0,Medium,76,Delayed,0,103,2.5638977635782747,3,4715.17,12285.41,104.33333333333333,Rail,0.7552486187845303
7095b9df-2140-4d9f-a435-b3f3a7451ebb,New York,Dallas,Food,21.29,447151.71,Medium,76,On-Time,1,76,2.5054095826893352,3,4051.47,10498.45,146.66666666666666,Rail,0.7552486187845303
cce16e9f-680c-4219-b21b-8970feaa58ab,Houston,Miami,Electronics,20.43,430497.22,Medium,30,On-Time,1,30,2.5463258785942493,2,1296.74,6729.99,137.0,Rail,0.7552486187845303
ec5fceb6-ba04-4c1e-baa0-7f996eb220c5,New York,Atlanta,Electronics,26.88,157205.23,Medium,36,On-Time,0,34,2.5054095826893352,2,486.01,4814.3,100.5,Rail,0.7552486187845303
70e69726-f5db-42fa-bf12-a7aceed38649,Houston,Miami,Retail,10.96,242987.71,High,107,Delayed,0,136,2.5463258785942493,3,5337.7,10795.77,107.66666666666667,Truck,0.7637579617834395
435b8a3f-cc44-4bfb-b0b6-e1786f4fd97d,Chicago,Dallas,Automotive,35.33,478338.13,High,84,On-Time,1,81,2.458267716535433,4,4040.96,8403.939999999999,127.75,Truck,0.7637579617834395
2f46a9b5-4786-4bcf-92d9-8313d0a0c9f5,Chicago,Dallas,Electronics,24.31,266807.22,Low,115,Delayed,0,134,2.458267716535433,1,488.11,3229.89,1.0,Truck,0.7637579617834395
41ded2de-3b95-45bd-bcf6-2d17ee95dd74,Los Angeles,Dallas,Automotive,36.65,425732.3,Low,117,Delayed,0,142,2.5638977635782747,4,6972.68,8594.199999999999,99.5,Truck,0.7637579617834395
e0045472-5aab-4ffc-9402-589a3d5b8dea,Houston,Dallas,Retail,5.09,414923.64,High,64,Delayed,0,74,2.5463258785942493,2,4501.38,7214.8099999999995,122.5,Truck,0.7637579617834395
d13bf721-174a-41da-b23a-ab8122b14c03,Houston,Seattle,Food,27.05,471231.6,Low,114,On-Time,1,114,2.5463258785942493,1,1439.04,4958.74,79.0,Rail,0.7552486187845303
9473834a-7e00-4ca1-bee7-e9e934fbd5d2,Houston,Atlanta,Electronics,19.44,159793.32,Medium,72,Delayed,0,97,2.5463258785942493,2,2808.83,5715.860000000001,85.0,Rail,0.7552486187845303
edcea3a4-9492-4d50-a0c0-95e033273fd2,Los Angeles,Seattle,Automotive,22.68,31288.38,High,117,Delayed,0,142,2.5638977635782747,4,8840.58,12018.83,89.25,Truck,0.7637579617834395
9fe82ab5-f711-495e-a7db-263637c559d2,Los Angeles,Dallas,Electronics,31.03,60937.33,Low,64,Delayed,0,78,2.5638977635782747,1,881.22,4859.96,123.0,Truck,0.7637579617834395
f98bcffb-9052-45fd-b2c1-0bbfe7a6b561,Chicago,Atlanta,Food,12.95,289935.78,Low,47,On-Time,1,44,2.458267716535433,2,2981.7799999999997,6263.85,120.5,Rail,0.7552486187845303
b8b98666-99dc-4871-b2b0-0ae57137313a,New York,Atlanta,Electronics,12.17,269836.21,Medium,53,Delayed,0,66,2.5054095826893352,4,5297.42,11883.09,72.0,Ship,0.7623456790123457
0cdc1967-08fc-43a9-9490-19f3bf3b7174,Houston,Miami,Electronics,29.61,156241.99,High,24,On-Time,1,20,2.5463258785942493,3,7048.8099999999995,6669.89,119.66666666666667,Rail,0.7552486187845303
642553b6-8fea-451c-bc5e-84b467fa5360,Houston,Dallas,Automotive,23.25,131869.52,Low,47,Delayed,1,74,2.5463258785942493,1,2573.11,4374.71,105.0,Rail,0.7552486187845303
dd076e8b-5ee1-42e0-b7d3-943c68549cf0,New York,Seattle,Food,13.18,357596.9,Low,43,Delayed,1,71,2.5054095826893352,4,5657.969999999999,7036.52,163.25,Ship,0.7623456790123457
a0ea4c6e-b10d-494b-a5a5-2d1f145a042e,Houston,Miami,Retail,21.94,176846.41,Low,77,On-Time,0,76,2.5463258785942493,4,6844.64,7494.16,103.0,Rail,0.7552486187845303
c345cb9f-95a2-40df-97b8-53ad2124bd90,Los Angeles,Atlanta,Food,21.08,305936.38,Medium,31,Delayed,1,41,2.5638977635782747,2,5146.87,8751.380000000001,41.0,Rail,0.7552486187845303
114be414-6776-44e6-bafc-eaa33921e0ef,Los Angeles,Seattle,Food,29.2,359023.86,Low,104,Delayed,1,127,2.5638977635782747,3,2767.15,9593.92,108.0,Rail,0.7552486187845303
471fb98d-395b-4a89-857c-ae3650529b1d,Houston,Dallas,Retail,5.09,220928.03,High,118,On-Time,1,117,2.5463258785942493,3,5428.32,3551.7700000000004,83.0,Truck,0.7637579617834395
d05a78da-548b-49c1-bcfe-0157855489f0,Los Angeles,Seattle,Electronics,25.54,104769.07,Medium,91,Delayed,1,96,2.5638977635782747,4,3937.42,4861.33,102.5,Truck,0.7637579617834395
1c01c469-1c91-4d25-9c21-d8a91b31f191,Los Angeles,Seattle,Automotive,26.2,431782.28,High,56,On-Time,0,56,2.5638977635782747,3,4141.68,8763.56,83.33333333333333,Truck,0.7637579617834395
97a5cbe5-e7e4-4552-9e5a-8bf7d5102c38,Houston,Seattle,Electronics,31.09,55830.17,Medium,116,On-Time,1,112,2.5463258785942493,1,2522.85,4532.36,78.0,Rail,0.7552486187845303
830aef02-c449-4a32-b119-c7a60aa95ce4,Chicago,Miami,Electronics,36.12,416440.63,Low,83,Delayed,1,107,2.458267716535433,2,2803.04,5517.08,71.0,Rail,0.7552486187845303
fcc314aa-88de-4422-bd71-b8343fb8975e,New York,Atlanta,Retail,20.41,419972.99,High,106,On-Time,0,105,2.5054095826893352,2,2975.59,4781.61,82.0,Rail,0.7552486187845303
388c9d1b-8d15-4e92-9747-5d49eb222398,Los Angeles,Seattle,Retail,16.99,289789.64,Low,101,On-Time,0,98,2.5638977635782747,1,317.36,363.82,146.0,Ship,0.7623456790123457
adb743dd-eb0d-401a-90d1-452cf8cc01ca,Chicago,Atlanta,Electronics,8.58,318443.27,High,112,On-Time,1,108,2.458267716535433,1,687.79,927.56,149.0,Rail,0.7552486187845303
ddf5941c-a7b8-495f-aa73-9373d979d3bd,Los Angeles,Miami,Food,16.79,185428.36,Low,24,On-Time,0,22,2.5638977635782747,3,4014.88,10658.5,130.66666666666666,Ship,0.7623456790123457
1fb5f58d-21e4-4e6f-a8d7-a98dd0ceda7e,Los Angeles,Dallas,Automotive,7.4,422376.27,Low,45,On-Time,1,45,2.5638977635782747,1,1619.89,4645.76,98.0,Rail,0.7552486187845303
dc428adb-0aea-49c5-a9bc-4cd694411cc5,New York,Dallas,Food,33.1,139214.81,High,27,On-Time,1,24,2.5054095826893352,3,4814.17,13386.57,121.0,Ship,0.7623456790123457
4d0b25bc-fbcd-4e56-baf4-4a06a3b43d07,Los Angeles,Seattle,Electronics,33.25,284290.27,Medium,75,Delayed,0,88,2.5638977635782747,4,7425.23,8761.08,108.75,Rail,0.7552486187845303
45c13475-744d-4d75-9d42-3264c6d0af48,New York,Miami,Electronics,19.6,10879.47,High,73,On-Time,1,69,2.5054095826893352,3,4158.37,8377.79,83.0,Rail,0.7552486187845303
3d4e8a5a-62aa-4784-a72c-d1d5736012bc,New York,Dallas,Automotive,14.09,470523.12,Medium,120,On-Time,0,118,2.5054095826893352,3,5359.459999999999,9370.96,111.33333333333333,Rail,0.7552486187845303
8cb1c936-145b-4343-aa65-5cbde0263611,New York,Miami,Food,9.13,474665.3,High,39,On-Time,0,38,2.5054095826893352,2,1785.72,3821.16,89.5,Rail,0.7552486187845303
975d75f5-e344-48c8-a342-b018a387fc3c,Chicago,Miami,Electronics,34.79,358104.18,High,81,Delayed,1,94,2.458267716535433,1,98.32,2941.12,160.0,Ship,0.7623456790123457
5f7f0b5b-708b-4d0c-b604-d4fa2a463315,Houston,Seattle,Electronics,35.71,217387.52,High,58,On-Time,0,56,2.5463258785942493,1,843.37,260.17,25.0,Ship,0.7623456790123457
3b611a2e-8d30-4c6d-9779-375da067b824,Chicago,Seattle,Retail,14.32,97519.44,Medium,99,On-Time,0,99,2.458267716535433,4,5398.93,8383.84,83.25,Rail,0.7552486187845303
eae84632-d696-42ed-bb12-a2900fd55609,Houston,Miami,Automotive,26.76,251306.81,Low,69,Delayed,0,81,2.5463258785942493,2,2247.8,6577.99,158.0,Rail,0.7552486187845303
3a2af54e-a4b7-4f95-97db-0d1f69ab1b80,Houston,Miami,Retail,14.05,397791.13,Medium,77,On-Time,1,77,2.5463258785942493,3,6027.98,6222.78,111.66666666666667,Truck,0.7637579617834395
6e85d837-4934-40d1-89e7-1366903134c8,New York,Seattle,Retail,12.88,306584.07,Low,94,Delayed,1,101,2.5054095826893352,3,4551.82,4474.469999999999,116.0,Rail,0.7552486187845303
8a879c59-c45b-4a23-9a2d-ef8209b350dc,Los Angeles,Miami,Retail,5.74,268473.32,Low,27,Delayed,0,52,2.5638977635782747,1,750.0,777.94,131.0,Rail,0.7552486187845303
9f74ff89-805f-4b1d-899a-9b2b1f8df911,New York,Seattle,Electronics,25.2,426227.66,High,99,Delayed,1,108,2.5054095826893352,4,6997.74,12256.8,59.25,Rail,0.7552486187845303
01723599-4f61-48c5-9375-1cbfae9f89e9,Los Angeles,Atlanta,Food,10.25,163435.63,High,94,Delayed,0,110,2.5638977635782747,3,3815.27,6276.65,65.33333333333333,Ship,0.7623456790123457
ce34c6d2-41e8-49bb-9e98-0c39db2f7304,Houston,Miami,Retail,5.43,431382.35,Low,69,On-Time,1,68,2.5463258785942493,4,5119.78,9022.03,133.25,Rail,0.7552486187845303
9c2f8769-de3d-4157-9298-60abc1a524ed,New York,Seattle,Food,8.67,225332.17,Medium,102,On-Time,1,101,2.5054095826893352,4,5206.17,8862.83,107.25,Rail,0.7552486187845303
80f2f501-f62f-4f7f-8a6b-388797aff9ce,Los Angeles,Miami,Electronics,15.98,11182.78,High,93,Delayed,1,110,2.5638977635782747,2,4204.37,6618.34,89.5,Rail,0.7552486187845303
ce681a2e-4da4-43bd-8974-53e874b74de5,Chicago,Seattle,Retail,28.42,368651.58,Low,40,Delayed,1,65,2.458267716535433,2,3961.14,7814.59,46.5,Rail,0.7552486187845303
4c3bf732-eff1-406b-b7c5-81260a84c029,Los Angeles,Miami,Electronics,12.09,440143.26,High,104,On-Time,0,104,2.5638977635782747,3,4936.32,9840.54,108.33333333333333,Rail,0.7552486187845303
1248d5df-704b-4824-a14b-4082ca28b411,New York,Dallas,Retail,36.07,247336.81,Medium,27,Delayed,1,48,2.5054095826893352,1,2841.63,3176.43,71.0,Truck,0.7637579617834395
ca2fa7e2-624b-418a-a899-2e39940befd2,Chicago,Dallas,Retail,15.1,232826.46,High,30,On-Time,1,28,2.458267716535433,3,4379.41,8509.8,45.666666666666664,Rail,0.7552486187845303
c6da28ca-5972-41af-b742-e21f6f775487,Los Angeles,Miami,Electronics,16.59,404669.73,Low,94,On-Time,1,91,2.5638977635782747,1,940.03,980.48,145.0,Rail,0.7552486187845303
dbae5626-9ed6-4cd9-b0ad-6cb941701cec,Los Angeles,Dallas,Automotive,12.63,443539.63,Low,61,On-Time,1,57,2.5638977635782747,4,6629.280000000001,6760.07,109.5,Ship,0.7623456790123457
b0fa0aa6-ee10-4a94-bef7-573a2212fc76,Los Angeles,Miami,Automotive,13.88,487465.85,High,59,On-Time,0,59,2.5638977635782747,3,3059.6899999999996,6837.879999999999,70.0,Rail,0.7552486187845303
1c0dcfaa-474d-493d-a2b4-9f229825748d,Los Angeles,Miami,Food,7.59,179368.64,Medium,79,Delayed,0,98,2.5638977635782747,2,2650.37,4520.33,84.5,Rail,0.7552486187845303
37d2fe23-5b0e-4b6d-9285-b0ea21a26ad9,Los Angeles,Atlanta,Food,15.32,301397.5,Medium,120,On-Time,0,119,2.5638977635782747,4,6964.77,14022.24,55.75,Rail,0.7552486187845303
af31b6bb-3deb-44c1-9c90-8e3122cb9526,Chicago,Atlanta,Electronics,35.09,413229.99,Low,46,On-Time,0,42,2.458267716535433,2,1297.53,4818.46,69.0,Rail,0.7552486187845303
f0b8453a-9044-4ea5-9dd0-530184bb5ab1,Houston,Dallas,Electronics,29.09,270607.44,High,115,Delayed,1,131,2.5463258785942493,4,6105.400000000001,14703.27,104.25,Ship,0.7623456790123457
85c5834a-f86d-4dd3-a843-b37657cbd0a5,Chicago,Atlanta,Electronics,35.63,236308.13,Low,51,On-Time,1,47,2.458267716535433,1,1731.86,2564.64,51.0,Ship,0.7623456790123457
4ee4318f-fd63-42fd-9995-e9f993575220,Chicago,Atlanta,Automotive,8.67,290246.72,Medium,56,On-Time,0,56,2.458267716535433,1,2361.17,3522.18,81.0,Truck,0.7637579617834395
3a40e9ad-9739-4921-a713-7a0491d21846,Chicago,Miami,Automotive,20.95,184864.83,High,109,On-Time,0,108,2.458267716535433,4,6121.79,16235.439999999999,109.25,Ship,0.7623456790123457
0e094e21-64c4-4b6b-a9ae-4519fc74e2ca,Houston,Seattle,Retail,13.02,104117.29,Medium,62,Delayed,1,90,2.5463258785942493,4,4441.99,9579.29,83.5,Truck,0.7637579617834395
aac56bb5-1255-459a-be58-b67340da87eb,New York,Miami,Retail,30.24,42649.25,Low,45,Delayed,1,65,2.5054095826893352,3,4848.58,6691.28,91.33333333333333,Rail,0.7552486187845303
7d57163e-ef64-4ad0-b98d-7027aba4a50c,Houston,Atlanta,Electronics,38.96,308890.57,High,84,Delayed,0,113,2.5463258785942493,4,4706.2,11988.05,90.5,Rail,0.7552486187845303
28747d40-5f7c-42fc-a41e-3c5e5a41a3b3,Chicago,Miami,Electronics,33.54,195775.84,Medium,91,Delayed,0,118,2.458267716535433,3,5093.26,4664.66,151.0,Rail,0.7552486187845303
4ccc5dc7-4dfe-43da-8893-e978e018da6f,Los Angeles,Dallas,Food,6.23,442646.97,High,111,On-Time,0,111,2.5638977635782747,4,8691.12,9434.78,53.0,Rail,0.7552486187845303
fc09682a-6d06-4bce-8af8-068ec1c004b6,Los Angeles,Seattle,Automotive,16.08,119250.0,High,82,On-Time,0,80,2.5638977635782747,4,3344.24,14957.75,94.75,Rail,0.7552486187845303
100420ee-8d9b-4925-957a-ac4b4950ebdb,Chicago,Atlanta,Electronics,6.0,162248.71,Medium,103,On-Time,0,101,2.458267716535433,1,523.59,2089.16,134.0,Rail,0.7552486187845303
72e03dd9-6b7d-4b08-b135-0bd5b06f1ab3,Los Angeles,Atlanta,Automotive,6.41,485548.06,Low,84,On-Time,1,84,2.5638977635782747,2,2271.87,4895.33,88.5,Ship,0.7623456790123457
0e569656-6ecd-4c9b-9474-6e765f920d2d,Chicago,Miami,Electronics,7.78,282582.69,Medium,36,Delayed,1,65,2.458267716535433,4,2904.59,10444.08,94.0,Ship,0.7623456790123457
7634facd-e269-4387-9f3f-07f3c21d26e6,Los Angeles,Miami,Retail,14.67,179908.99,Medium,102,On-Time,1,100,2.5638977635782747,2,1181.54,8830.31,80.0,Rail,0.7552486187845303
ba1a9bb9-2d29-48c8-accc-580215f33d36,Houston,Miami,Electronics,15.65,431838.22,High,120,On-Time,0,117,2.5463258785942493,4,8360.14,4920.6900000000005,123.25,Rail,0.7552486187845303
f55c4e07-2fbd-4e48-bf92-6647f16526cb,New York,Miami,Retail,19.02,374253.79,High,117,On-Time,0,116,2.5054095826893352,3,3009.0400000000004,6889.35,76.0,Ship,0.7623456790123457
a8f5eacf-fa32-48a9-8aae-251723ff3e6a,New York,Atlanta,Food,19.17,290840.04,Medium,79,Delayed,0,94,2.5054095826893352,3,6043.45,2464.29,119.66666666666667,Rail,0.7552486187845303
fec8b38c-d95a-49a5-9de1-63d238d611af,Houston,Miami,Food,32.0,445658.85,Medium,110,On-Time,1,109,2.5463258785942493,4,4563.110000000001,6830.54,114.5,Rail,0.7552486187845303
a23eca46-7a64-4813-99de-c5d38f0e8ec1,Houston,Atlanta,Food,9.95,56041.15,Low,82,On-Time,0,79,2.5463258785942493,4,5575.969999999999,7060.77,89.25,Truck,0.7637579617834395
c8bfd551-c1af-40ce-9bf6-0903a2ea5d1c,Chicago,Miami,Electronics,10.52,203302.03,High,73,On-Time,1,72,2.458267716535433,1,493.84,1477.26,4.0,Truck,0.7637579617834395
fab8268c-d1b8-4822-a16c-6862e0e08dbe,Chicago,Seattle,Food,26.93,407169.55,Medium,92,Delayed,1,118,2.458267716535433,2,2659.78,1856.1899999999998,82.0,Ship,0.7623456790123457
1378021f-6d0b-4868-80b4-5502aff1e999,Chicago,Seattle,Electronics,25.01,199112.07,Low,62,On-Time,1,62,2.458267716535433,1,2608.02,786.53,146.0,Ship,0.7623456790123457
145cb027-5910-4a60-8504-6111deea9012,Los Angeles,Miami,Automotive,10.39,464100.9,High,64,Delayed,1,80,2.5638977635782747,2,3621.8,6057.530000000001,116.0,Rail,0.7552486187845303
5c95c888-9ef0-402f-b101-40fe1985d4ad,Chicago,Miami,Retail,34.83,84735.35,Low,92,Delayed,0,117,2.458267716535433,2,2825.96,4760.75,88.5,Rail,0.7552486187845303
3c641b42-97e2-4c26-a9f6-f6505d9714e9,Houston,Dallas,Automotive,16.52,174952.28,Medium,82,On-Time,0,82,2.5463258785942493,2,3078.23,1177.03,73.5,Rail,0.7552486187845303
5704b042-0cba-43a4-bcee-5128faefcc5d,New York,Seattle,Electronics,17.84,218613.86,High,84,On-Time,1,84,2.5054095826893352,3,3895.49,9527.14,64.0,Truck,0.7637579617834395
918c210d-557b-48c5-881b-1c48a7131836,Los Angeles,Atlanta,Food,19.72,346611.42,Low,73,Delayed,0,96,2.5638977635782747,4,6042.969999999999,14030.55,73.5,Rail,0.7552486187845303
221f8a07-81fc-4953-bca2-35f55c5e7c77,Chicago,Seattle,Retail,16.29,105721.25,Medium,78,On-Time,0,77,2.458267716535433,1,1516.58,1860.81,38.0,Rail,0.7552486187845303
c380c922-3acd-43f4-bfcc-6fb292a66834,Los Angeles,Atlanta,Food,24.51,14833.28,Low,27,Delayed,1,33,2.5638977635782747,1,1170.59,4150.22,24.0,Rail,0.7552486187845303
a1937aa4-cb28-4a08-bdb8-15e0c1b940dc,Los Angeles,Miami,Automotive,18.6,488489.56,Low,39,Delayed,0,67,2.5638977635782747,4,6873.08,15654.32,80.25,Truck,0.7637579617834395
dc730484-bdeb-4ca8-92a0-a970dc1df845,Chicago,Seattle,Electronics,14.08,450390.98,Medium,98,On-Time,1,96,2.458267716535433,3,5078.15,10764.64,95.66666666666667,Rail,0.7552486187845303
dfb89ccc-4f36-4c90-ae1f-b3188ae032cb,Los Angeles,Seattle,Retail,36.66,157108.82,High,50,On-Time,0,47,2.5638977635782747,3,3799.3,3734.54,75.33333333333333,Rail,0.7552486187845303
8749ee06-d472-4970-9c23-846e1b15681b,New York,Dallas,Retail,15.79,246905.61,Medium,46,Delayed,1,54,2.5054095826893352,3,5940.55,10039.71,14.333333333333334,Rail,0.7552486187845303
080b3849-f34d-42a5-805c-ebad60a678af,Houston,Dallas,Electronics,29.45,249570.9,High,120,On-Time,0,118,2.5463258785942493,1,826.62,1218.74,33.0,Ship,0.7623456790123457
f325491b-8e6b-41e3-be67-e5aa03abdc78,Houston,Seattle,Electronics,17.15,435920.52,Low,110,On-Time,0,106,2.5463258785942493,2,3038.37,2048.3,70.5,Ship,0.7623456790123457
64bb5b1c-6c34-4d27-8c53-efceb6b48be6,New York,Seattle,Retail,20.23,302559.47,Low,36,Delayed,0,49,2.5054095826893352,3,4674.9800000000005,5776.84,54.0,Rail,0.7552486187845303
de8e0d8a-10c1-4aa4-b8f7-8c243801bae2,Los Angeles,Seattle,Automotive,13.26,414951.2,Medium,92,On-Time,1,89,2.5638977635782747,4,4404.66,8190.92,59.0,Rail,0.7552486187845303
2c9e77a2-3f2d-4af7-8792-bbf912c69a89,Chicago,Atlanta,Automotive,31.33,456877.13,Low,119,On-Time,1,119,2.458267716535433,2,1812.6,4651.46,147.0,Rail,0.7552486187845303
1b506c6c-eb2f-4618-bd85-8b6bffc4a45b,Los Angeles,Miami,Food,30.8,287317.03,Low,78,Delayed,0,103,2.5638977635782747,3,4420.15,8921.060000000001,111.66666666666667,Truck,0.7637579617834395
c1d51587-0c29-4fe0-bd35-51bd39fab35e,New York,Dallas,Retail,5.78,149886.41,High,97,Delayed,0,125,2.5054095826893352,1,591.76,3950.01,22.0,Rail,0.7552486187845303
8f87055d-4ca7-4d98-8008-69a2fd8b0ab0,Los Angeles,Miami,Electronics,7.11,254366.82,Medium,102,Delayed,1,118,2.5638977635782747,4,7490.83,4690.22,84.5,Rail,0.7552486187845303
5ea23869-7b6d-4b20-a561-22a8f577d914,Houston,Dallas,Electronics,37.28,426926.11,High,102,Delayed,1,129,2.5463258785942493,2,2073.04,5635.57,171.5,Ship,0.7623456790123457
0b5bcee5-dcaf-4aa2-9b13-d16d49dd2847,Los Angeles,Dallas,Electronics,36.11,295973.4,Medium,83,On-Time,1,83,2.5638977635782747,4,4473.63,7932.04,92.5,Rail,0.7552486187845303
8853ff02-05e1-487b-ba93-67ba72610c59,New York,Dallas,Electronics,22.71,448903.73,Low,110,On-Time,0,108,2.5054095826893352,4,6526.75,11630.62,51.75,Truck,0.7637579617834395
2bf6f6df-24f4-4065-8332-d5ea7f780ce2,Houston,Seattle,Retail,22.27,448763.64,Low,68,Delayed,1,91,2.5463258785942493,1,2530.05,3780.79,61.0,Truck,0.7637579617834395
e5296a63-8e57-4ce1-be5e-c546400b450c,Los Angeles,Dallas,Automotive,33.43,192946.21,Medium,81,Delayed,0,92,2.5638977635782747,2,579.6800000000001,6424.7300000000005,129.0,Ship,0.7623456790123457
2086d719-71fd-4311-a065-0726154be1bc,Los Angeles,Miami,Food,9.85,229575.81,Medium,87,On-Time,1,84,2.5638977635782747,2,3273.78,8987.53,80.0,Rail,0.7552486187845303
2df590d9-d8e5-47cc-b1e2-f0a367a1b990,Houston,Dallas,Automotive,27.88,342177.74,Medium,57,Delayed,0,71,2.5463258785942493,4,4256.030000000001,10552.91,72.75,Ship,0.7623456790123457
1bb86469-6708-4acf-88e7-d52771608908,Chicago,Miami,Food,21.66,64421.58,Low,27,On-Time,0,23,2.458267716535433,4,6041.1900000000005,6900.11,89.25,Rail,0.7552486187845303
32560b1c-814b-43fe-8c03-ee63d1b7e3b4,Houston,Dallas,Electronics,31.02,238123.04,High,100,Delayed,1,124,2.5463258785942493,1,2629.55,2651.18,156.0,Ship,0.7623456790123457
860db3f5-c286-4d81-9d72-d17e16d4dcaa,Chicago,Dallas,Electronics,6.05,83198.87,Low,116,Delayed,0,144,2.458267716535433,1,935.86,1290.95,145.0,Truck,0.7637579617834395
34b0f07c-9587-46e0-a6e1-6245792fbee4,New York,Seattle,Retail,25.75,425498.53,Low,96,Delayed,0,122,2.5054095826893352,1,1913.15,4498.85,15.0,Rail,0.7552486187845303
e726adac-171f-44f0-8008-5222c0c831cd,New York,Miami,Electronics,24.49,471964.37,Low,92,Delayed,0,120,2.5054095826893352,4,5894.8,14612.36,122.5,Rail,0.7552486187845303
e55e9883-9bb6-4c4d-bffe-6a7bdb1c2ff9,Houston,Dallas,Retail,34.43,79358.95,Medium,35,Delayed,0,49,2.5463258785942493,2,2182.4300000000003,5584.85,60.0,Rail,0.7552486187845303
a5c3d108-068b-40b0-9fc9-f2b6feec3c59,Houston,Dallas,Retail,28.69,336997.3,Low,75,On-Time,0,71,2.5463258785942493,4,4125.400000000001,15507.369999999999,97.75,Rail,0.7552486187845303
538cc197-1669-44ca-b0b4-5fd0c29da2fa,New York,Miami,Retail,35.81,321906.18,High,31,On-Time,0,30,2.5054095826893352,3,3034.29,6229.1,103.33333333333333,Ship,0.7623456790123457
d8653c2b-9766-45db-8b3a-fb6a888365fe,Chicago,Dallas,Electronics,36.05,382436.65,Medium,107,Delayed,0,119,2.458267716535433,4,5408.53,13084.85,51.0,Rail,0.7552486187845303
1ae6857c-f7c9-4162-a843-fe3d8b7259a6,New York,Atlanta,Electronics,19.29,350932.03,Low,39,On-Time,0,38,2.5054095826893352,4,7504.1,8003.4400000000005,87.25,Truck,0.7637579617834395
9213d5ee-beb5-48ec-9c90-4d21aa97a8a3,Houston,Seattle,Automotive,9.81,116393.23,Low,111,Delayed,0,130,2.5463258785942493,3,7929.540000000001,9299.89,118.0,Ship,0.7623456790123457
e64fa705-6973-4d57-a6f0-471076f99a1b,New York,Miami,Food,27.06,152694.2,Low,43,Delayed,0,69,2.5054095826893352,2,4343.530000000001,6727.26,128.0,Truck,0.7637579617834395
